 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Cash flow rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability,Bankrupt?
-6.983512578797101,-7.122873692579393,-7.498387945402854,-0.29608219837544886,-0.2952949399347886,-3.269695669139421,-0.829388169244788,-1.5670118713103884,-1.5622728040557328,-1.5631344029217897,-2.052780549052176,-1.3097707684018847,-2.1675040943522754,-1.7179412074017346,-0.24030534845885615,0.24030534845885307,-2.1774473957796165,-1.8328547698531434,-0.8332619991692144,0.7504792004954851,-0.3699900586307818,0.315893040865849,-4.6163240198478155,-6.1974264962255114,7.63371061053153,-8.866112600213972,-0.2905091268318293,-9.797836269584746,-0.29612298604670395,-0.1938130783600151,0
-1.987341557728519,-2.6115789413171253,-2.019638787762018,-3.010242439251357,-3.0123019394066963,-0.8249385033642374,-0.829388169244788,-1.2464320975952157,-1.2424950738977107,-1.243419935560672,-1.0493491565604764,-0.5927513150048032,-1.0804637707864748,-0.9279322446816516,-0.38048771696669603,0.38048771696670197,-1.082401706882409,-0.978631132690759,-0.5771816278684572,-1.0896397863970737,0.6479521502646475,0.15540853706169408,-1.056513886158519,-2.3188976265412977,-0.18837793857036886,-1.7410641535883022,0.5595693894021582,-2.370579932810539,-3.0103464475971387,-0.12789266537511382,0
-2.01545958084114,-2.2717779186161504,-2.184792260703747,0.098890469577065,0.10009199679255486,-0.7287238910394293,-0.829388169244788,-1.367596106558426,-1.3633559482881397,-1.3642568996026645,-0.8958497367458854,-0.5565990736570434,-0.9289192752759599,-0.8053446470182158,-0.030031795697082544,0.030031795697079713,-0.9296932475902658,-0.8475701502181678,-0.5446963985806365,0.9504740690132653,0.8344859870884078,0.5199788886135351,-0.9127680067117927,-3.039461287506134,2.6062939053555727,-1.6694088592464755,-0.2953153691036656,-2.0058776541117473,0.09868414388529806,-0.27642235123133096,0
-0.15002959034085128,-0.01529973363856595,-0.03171251082649839,0.3048891455350212,0.30630673534427993,0.05300752414376401,-0.829388169244788,-0.38440065882571056,-0.38262031130747337,-0.38371528513691383,-0.2534262390033526,-0.2834488056962712,-0.6841166286820527,-0.29229284938966366,-1.803058392584332,1.8030583925843233,-0.6787941282926186,-0.2956441810392526,-0.7942106065147128,0.7302269310793936,2.354017410734089,-1.5056214763549618,0.06484482772043415,0.20675695892203022,-0.5360944423165428,-0.3243159138160301,-0.8510339475229021,0.08446675655350938,0.3049231977212942,3.3051965688312688,0
0.07491459456012986,0.582882995810573,0.07694108979305671,-0.614869405591369,-0.6152686354974781,-0.1900402375937305,0.03497427343041441,0.08637200100009612,0.08697454439700558,0.08578666890124492,-0.06013067331087692,0.0017522093804945317,-0.622915967033576,0.3705882342719973,0.45780284671023436,-0.45780284671023824,-0.6198797322893155,0.3559861243384009,-0.32697624484312326,-1.0257080042509972,-0.6271030962006972,0.12316187761116619,-0.21460465541923002,0.2755442233403218,-0.5190325058206517,-0.06208424413862717,0.4929799814396713,0.48132760058664686,-0.6149386406447852,-0.41756298660040553,0
-0.2946365663486274,-0.28614358058359396,-0.18817369571867482,0.10399787476606032,0.10520475890536257,-0.2016608356022515,-0.829388169244788,-0.6317771771256138,-0.6293779298546146,-0.6304240867226641,-0.3500740218495758,-0.1729836238003169,-0.42474239598136493,-0.37628805519611314,0.4746247309311813,-0.4746247309311841,-0.42408462517385986,-0.3848146438804184,-0.20532942878665064,0.17490553350090857,-0.2693292477390758,-0.17909667853325695,-0.25003038437863573,-0.09979564276164038,0.5227875148852896,-0.15504152139499391,-0.2458592427119213,-0.19040459538938462,0.10405508700325106,-0.421500178075962,0
-0.40791203088805456,-2.2119596456712443,-0.3124734148274416,-0.8510868955844759,-0.8508817561981019,0.13671522166278915,-0.829388169244788,-1.0533269583101232,-1.0498730553379887,-1.0508360241187704,-0.7594058080218085,0.06803131851802359,-0.7045168492315471,-1.3365575702265295,0.6170500173351431,-0.617050017335147,-0.7022426441148285,-1.386757481848354,-0.34563797230635696,-0.49265247743901897,-0.3844131505315331,-0.11042953893676657,0.02177064911293729,-1.2138216124824086,0.9270794897469271,0.6367076318629687,0.055298946745295244,-2.4550022171086185,-0.8511531971102065,-0.45291758876618393,0
-0.08495645113734955,-0.46975244615061157,0.038695022374975865,-0.9706853004278544,-0.9706056023407553,-1.341267277590218,-0.829388169244788,-1.5051677417354123,-1.5005833994189473,-1.5014572025253516,-0.5575824967841213,-0.4200239396766573,-0.6083443809267952,-0.46028326100253336,-0.47693318650009575,0.47693318650008576,-0.6090347937215448,-0.4742300805205764,-0.4462039480803363,-0.16739206948416302,0.10419828098631939,-1.3229448594052573,-0.7512509621227796,-5.31762037019055,-0.10625897636294117,-1.1451486171600425,-0.5735717139364365,-0.4509351784422532,-0.9707320786097576,-0.07635605673846867,0
0.16408889643159244,0.16997075062138478,0.2838175453727213,-0.14328565980326977,-0.1423381400585536,0.12145087682106188,-0.5373738305031663,0.08763412609345188,0.08823351183856157,0.08704538727667137,0.047887436929001166,0.3251139236575784,-0.019652302212875748,-0.04030723197034288,-0.18423240105570562,0.1842324010557028,-0.023115004614061376,-0.05189525102016927,0.276419609800753,0.6862836586034939,0.35011725915431113,-0.23991929395782924,0.1227645111249273,0.17499829063156774,-0.3941147226283151,0.5182407916789257,-0.3939908178096163,0.20394830090319319,-0.1432893020481737,-0.21757007285082366,0
-0.2625016827913496,-0.261219300189868,-0.1994736701831103,-0.04624496121152606,-0.042639278857939986,-0.1903356765261316,0.9321883292140456,-0.3351777801844125,-0.3335205810863678,-0.33462526849486046,-0.24205591160966683,-0.13883984030522276,-0.3052553899057861,-0.3308852412466793,0.24080054026008585,-0.24080054026008818,-0.30742825895836234,-0.33728972687165326,-0.14761630866891703,-0.2846954477225016,-0.49337585343340956,-0.20021300801491745,-0.2296361651813209,0.08303892220786767,-0.23997022335457624,-0.13465250757927041,-0.07329344773019308,-0.17021084970814612,-0.04614545301432478,-0.3617207051696689,0
-0.38863110075367724,-1.7741231200883294,-0.7670800798196986,-0.1960621800900552,-0.192613634168301,0.01263087004637415,-0.829388169244788,-1.4988571162685727,-1.4942885622111066,-1.495163610648159,-0.8446832634743752,-0.022349284851385227,-0.6928595803461233,-0.8484773202701565,1.4003890925569977,-1.400389092557001,-0.6934494506815004,-0.894115172030866,-0.3114248052904713,-0.9808812597212754,-0.6656279779856669,0.7649510898326498,-0.024101451145022722,-2.76205478560596,1.0251151632033784,0.7859805030873452,0.4726497714075542,-1.9010861635786451,-0.19617453290924505,-0.5812102985795438,0
0.7826854049092926,0.5164182480940065,0.9618160132387921,1.050995920234017,1.053196067330211,3.0666815941156966,-0.7045520394327449,0.27821501519183356,0.2783375955151725,0.27711186196772103,0.18717394750152233,1.783254324683618,0.23972193048780166,0.20713810405405278,-0.6922533045281498,0.6922533045281447,0.22983585981802843,0.10709274454002791,0.07874353370895625,0.4171263981862908,1.6833676023365414,-1.1793096503437934,1.5558473095065386,0.27037690207902393,-0.8242270461226542,2.4314531722966377,-0.6470801177442409,0.45534193308124354,1.05098797822017,0.06280453986264901,0
-2.4492805088644527,-3.581133448632612,-3.1461593189856427,-0.8566199178725875,-0.8564205818203436,-1.240522601634997,-0.829388169244788,-1.438275111786983,-1.4338581250159077,-1.4347451286271782,-0.9555439555626974,-0.40596473470805183,-0.7861177314295149,-0.8462071795726944,-1.398772441807701,1.3987724418076997,-0.7778641076414566,-0.8777019274968985,-0.8132179215235286,2.7146997755884237,-0.5225051779205646,-1.3238572586596564,-1.1093802875553738,-4.913428257492935,1.8661419954046652,-1.0774495958117063,-0.8906084591662717,-4.01014006549557,-0.8567399965413298,1.0590856892176388,0
1.0847533103477471,1.5017581329921783,1.4085996189864198,1.1710199421764527,1.1678071513599977,1.5282325933608234,-0.829388169244788,0.20501175977656483,0.20531748390429252,0.20410619619235465,0.7556903171851734,0.47574826260656994,0.504924797631221,0.48182512844812064,-1.4873676987046598,1.4873676987046611,0.5047697078334381,0.536531814211857,0.4602721840679931,1.71480003280088,0.8427154728617269,-1.1455733066185685,2.028743240323614,1.0046669800930006,0.2024164384385959,1.2021481317688036,-0.788933212169302,1.4376634309791085,1.1709498731597272,1.327578214835983,0
0.05724040860362565,0.27465272827498644,0.12909481809045426,-0.019005466869959818,-0.017927595312474044,-0.2137738318314779,-0.23221884651817232,0.19870113430972614,0.19902264669645287,0.19781260431516273,-0.11129714658241727,-0.10871297251545659,-0.12165340496033092,0.000555300584165836,-0.5559960423385212,0.5559960423385152,-0.11837460014179217,-0.04454603704975512,-0.09854287719157245,-0.3952428840808581,0.550485921695193,-0.0721322013733479,-0.17426624156417922,0.15452498514213933,-0.555114526149283,-0.1611790199797118,0.009647519475892255,0.20585746994528192,-0.01912164373696278,-0.029399805426454234,0
-0.3717602868861018,-0.11084280848112688,-0.2481504832606692,0.8867077199864983,0.8840488540966258,0.5804644981575537,-0.829388169244788,-0.04488900871005079,-0.04395806952596147,-0.045120042144249466,-0.22500042051915367,-0.07256073116769368,-0.2731979004708459,-0.29456299008712583,-1.3931651470673858,1.3931651470673891,-0.2781176141805908,-0.29588915483827727,-0.076425274272209,1.5263407582721256,2.1225644553111587,-1.315394835523818,0.4082915918580828,0.4087553760045505,-0.15607023907450257,0.13449768644420165,-0.8314169221130985,0.016096948559399867,0.8866166091420058,1.0438348783525278,0
-0.08575982322629479,0.004639690676402981,-0.010851019507538646,0.6577257206778566,0.659513384640492,0.036069025351720484,-0.11979332610264783,0.5861735379733273,0.5855256512575135,0.5842391455744531,-0.07718616440139092,0.04794673999147499,-0.013823667770169018,-0.1061413121970014,-0.9866362783946292,0.9866362783946352,-0.0471497333318204,-0.11999796714609387,-0.05707237171777893,0.624943823640637,1.1285709460453153,-0.6590938073828343,0.1260183555926273,0.07954425488865535,0.8618827205604638,0.11572856277441411,-0.4950450195142548,0.1112139233388184,0.6578447243869223,0.3344217500075551,0
0.5007018016941267,0.4291832667160096,0.46548636560861567,0.4538551302153703,0.4486119474853407,0.39256533713846764,-0.08840178468792419,-0.33265352999767106,-0.33100264620322595,-0.33210783174397773,0.0393596913837596,0.34921541788945815,0.12606355885493303,0.01190600407151008,-0.44216795911014883,0.44216795911014417,0.11845540966253992,0.0385000808160549,0.005824561584181605,1.1302856760844586,0.5347657258668831,-0.2922665468556821,0.49213162172419356,0.22285375960819326,0.5364214857236921,1.040979786426832,-0.48926146882073906,0.47938194312013505,0.4537609564259265,-0.09568709783445162,0
0.42197133697878014,0.6044840388184615,0.58109379666783,0.3334054911738183,0.3348529904743631,0.02907697061776767,-0.7841259467398369,-0.11178163865850993,-0.11068334392903084,-0.11183211604245295,0.34067336731611336,0.45968059978535253,0.45246708764678994,0.20032768196163453,0.13314048124606512,-0.13314048124606898,0.45992442132345757,0.23349922483134716,0.2428976178760926,0.19796666365618076,-0.5495125013781198,0.6843769493193415,0.17477983519656445,0.4715347300520412,0.13223723825249714,0.8014806001971053,-0.08758150120908242,0.5884763434147586,0.33342894000897283,-0.3302839081201271,0
1.3434391229838802,1.1262323083935486,1.581576151172778,0.4704541970797116,0.47204544050255715,0.7292672404530716,-0.8162475240014156,0.3589910211673267,0.358911511775478,0.35766983799573565,0.6903109346715641,0.6926617106930875,0.5952686314932275,0.6725169470357081,-0.6098260718455351,0.6098260718455351,0.6020810484956075,0.5171788840897235,-0.020440091882570868,0.21777425397599504,0.3371097489497511,-0.9056866488602189,0.4553197330362767,0.7278732554832239,-0.8305800334672244,0.8339952655795302,-0.48340445611515576,0.9319487687967158,0.4705560766177511,0.005177414121130805,0
0.45169610426927437,0.3419482853380144,0.6193398640859271,-0.20074396817999324,-0.19943065031879223,0.29910815484960074,-0.829388169244788,-0.27964427607627584,-0.27812601365742257,-0.2792416599756152,0.07347067356478677,-0.008290079882776618,-0.22656882492915734,-0.013065543600669844,0.07482461594678319,-0.07482461594678629,-0.2265308793717432,-0.018578814354248924,-0.14485160830401084,0.201097514871047,-0.007250864424436122,-1.159880244749169,-0.12410374046366367,0.24985863569543826,-0.6690698537977589,0.08296376741610631,-0.5903823278679406,0.340923955854642,-0.20086129970237318,-0.31193476980616897,0
-1.3052786542251744,-1.082058934489533,-1.1712714741244692,0.8964969132655497,0.8985350134164172,-0.43515607185815314,-0.829388169244788,-0.25187752402220787,-0.25042872994295035,-0.251549855715993,-0.8958497367458854,-0.4200239396766573,-0.9638910819322315,-0.8507474609676496,-0.6597309950343286,0.6597309950343335,-0.9458141022180346,-0.8752521895067817,-0.47592447700322027,-0.11189395627982043,-0.07541099730621706,-0.16234136042177608,-0.4904316947296642,-0.30823277597058985,0.9089278306264794,-0.671602164330533,-0.13982766050802875,-0.9694335291461862,0.896325550819626,0.03950369922107183,0
1.3241581928495019,1.5765309741733122,1.4677071777234747,0.9577857755340311,0.9530711426201568,1.3203420645812898,-0.5118225758632747,0.05734312385264249,0.05801829324094754,0.05683614626616642,0.798329044911473,0.7991099768837074,0.752641761446485,0.620303710993856,-1.0909319605644676,1.0909319605644578,0.7527377626533085,0.6825361984243011,0.6610585480703391,1.8361189489079586,-0.02016622344995302,-0.7821903409769725,1.7259860209855227,0.797528440622053,0.1822178448874494,1.8367301365156505,-0.6971139653132694,1.4858545048553695,0.9578800880885703,0.46603563308232293,0
0.7891123816207356,0.8603733175272624,0.9235699458206951,1.2088998639951847,1.2099874387910041,0.6234016230025771,-0.5125526117101284,0.8499576824869769,0.8486498465450036,0.8473112860408684,1.011522683542846,0.9196174480428793,0.4757816254176521,0.7360808865649036,-0.4786153749221905,0.4786153749221933,0.48190740490677697,0.781015665627981,-0.11098402883370728,-0.020147024602199817,-0.3683401021172658,-0.6354615843114043,0.5224188316857841,0.5509402610485302,0.2929357357159525,1.061259801084744,-0.30824049306646334,0.8999414707769513,1.2089497308068295,-0.07547441569355262,0
0.15846529180906183,0.3095467208261825,0.13865633494497853,-0.35311488965304955,-0.34557043404447035,0.22633169783013898,0.4540148495246354,-0.39954615994613024,-0.3977279206062953,-0.3988199056421812,0.0052487092027324244,0.18853878967719226,-0.0167379849915045,-0.02441624708801325,-0.6277694150145403,0.6277694150145287,-0.042166923719600444,-0.017108971560165914,0.10189789926515931,1.4108976381267582,2.12502405184027,-0.16675878483024587,0.4422504194575972,0.2524463365430103,-0.24515586706228537,0.7983171887940086,-0.5035120713564065,0.42438995590971496,-0.35309435614634427,0.017139239783919978,0
0.20586424505606024,0.11264490571584213,0.27077911329835835,1.2340112728412878,1.2364033763740947,0.03764469965793996,0.14301957876480922,-0.004501005722303814,-0.0036711113958083227,-0.0048410541302417506,-0.04876034591722122,0.2648601880779925,0.08526311775595116,-0.06981906103744795,-0.35581562010931567,0.35581562010931517,0.07771361342143805,-0.07492278812751035,-0.03357241861596322,1.0120082026132773,1.9657737647779905,0.13202786952478815,0.18006302392671203,0.26886979332789196,0.8507867138357846,0.537513698257852,-0.37762783272072836,0.17380887026966446,1.233845706556025,-0.14014708852347932,0
2.495474698512473,2.0683701072759453,2.19003631464233,2.3278472174941234,2.3313865955434303,2.1911975577111797,0.6095124849045483,0.6391827918947226,0.638402283803317,0.6371053173428157,1.4208544697150787,1.0903363655183596,1.819281864462762,1.4216633772012814,-1.500264476607381,1.5002644766073692,1.8334212356094084,1.5426392067630168,1.1514472752981013,1.614940712583327,2.1444940824363528,-1.0950612332617424,3.1850577555179056,1.1557877630009923,0.15020305729206399,1.9726630066509687,-0.7656225253184104,1.9195074516821484,2.3276842815910617,1.3708159113020397,0
2.0327323752875954,1.323134123503889,2.283913025577629,0.5840939625358557,0.5858043975135282,0.8853574764149466,-0.6468792075312745,1.2323815857771252,1.2301169813398105,1.228702953798423,2.074648294851327,2.46412153673299,2.1165422210410862,1.6100850550914068,0.6254609594456073,-0.6254609594456106,2.133562238133711,1.7533166739152035,0.32722097900619296,-1.2753401482782976,-0.6595416015833525,-0.4706102759306937,0.41176125224070675,0.7993557054514973,-0.9340494200614301,1.7535184874457193,0.9258637430797151,1.0823043413851419,0.5840537014867008,-0.45468906853325164,0
0.7698314514863757,0.945946680212355,0.9783313605329576,0.5602594049869967,0.5619448409868778,-0.23051537133527253,-0.829388169244788,-0.1307135150589969,-0.12956785555252073,-0.1307128916739997,0.4202656590718234,-0.18905128662153436,0.4087523293264726,0.29113330986050306,-0.6501985939757952,0.6501985939757872,0.4036479833501462,0.23496906762542927,0.2539564193357752,1.9832989145844442,1.2828402650802113,-0.23122249810977108,-0.2043850898050882,0.45246009455602015,0.6850367580389699,-0.22728618771090567,-0.586465114877347,0.8509585250185024,0.5603163850193785,0.03255367052654128,0
0.7626011026859875,0.13839999545601264,0.8896700224273905,0.15209260696284868,0.1533499354680515,0.6941100074951106,-0.07088092436342434,0.14695400548168666,0.14740498159220544,0.14620515092222663,-0.008964200039366614,0.7589408198306133,0.056119945542382255,-0.010795402903207688,-0.15899957472429424,0.15899957472429113,0.05485131049477688,-0.03425713749114339,-0.1400133826653965,-0.5947945029931936,0.0319619821117201,-0.7094953116766045,0.3841661703814247,0.11113081574671337,-0.6903711673778902,1.0688011205437364,-0.030181789938362593,0.17251235569387782,0.1522363688814175,-0.22787290441225425,0
1.6880857491357295,1.1586338729053804,1.6563298283990284,1.194003265527138,1.1963534064900807,0.9846249577080414,0.30362746507270344,0.7641331761380599,0.7630400605184734,0.7617184365111471,1.1223833756311683,1.1264886068661224,1.5424217284339654,1.0607110063033314,-0.5554353128644901,0.5554353128644924,1.5537976844295707,1.1658695038792435,0.12885372782313875,-0.31138016430742593,-0.800060917809399,-0.7267193444630248,0.8121600340296636,0.9755687324061223,-0.339370317868017,1.4701562009837554,-0.21319614862764735,1.1627555350133845,1.1941024035661418,-0.02986971953703969,0
0.2661171517259592,0.007132118715782345,0.2264484442455757,-0.1109387602727082,-0.10867912281566268,-0.08594725373776313,-0.15483504675164228,-0.10420888809828473,-0.10312953927960453,-0.1042798057898039,-0.13972296506661702,-0.0042731641775022025,-0.3169126587911995,-0.1787858145160782,-0.2520806674135082,0.2520806674135133,-0.3162214523917049,-0.1699726221450073,-0.23297643243582483,-0.9054342281371459,-0.5314564131529866,-0.14155250699766164,-0.06579292931510755,0.25791512684248225,-0.3226136066031169,0.11390141483731116,0.3582605046621702,0.07186403282566776,-0.11100904083564833,-0.18870684478219144,0
1.615782261131857,1.7244150378426892,1.7119604719162484,1.307643030983282,1.3105384270104334,0.9695575721546217,-0.44903949303382595,0.25802101369796004,0.25819411645009593,0.2569723679607172,0.9262452280902784,0.6062980230290129,1.1023598280092035,0.7224600423800679,-1.217656821695561,1.2176568216955574,1.112965586972008,0.7947341983727756,0.3258386288237102,2.2203446160092035,2.811190877121312,-0.8040495907520385,1.4643959822629389,0.8148797867266676,1.090427170341834,1.3098461494225146,-0.7337947936184486,1.5084465185529314,1.307749079781598,0.6637309276828327,0
1.72504086522661,1.8731299108585109,1.9944598335271173,0.7164608803518699,0.71617983139129,0.6574755798750271,-0.8220878107762477,0.5987947889070055,0.5981153256731937,0.5968263293288378,1.4009563967761505,0.8995328695163306,1.4462492601292165,1.056170724908376,-0.8358000498801845,0.8358000498801902,1.4585380889018404,1.143086940570927,0.5100367906365629,1.3699766035911851,0.6200667165583306,-0.44748546270883693,0.988324774730257,1.0354327049348577,0.40508804403988186,1.3723108734564138,-0.5616167716486536,1.6406084099156275,0.7166286984623084,0.18071186796139774,0
-0.5999179601428117,-1.6337163405370736,-0.8157568928972593,-2.0483477953153537,-2.0493984081526815,-0.095499779219356,-0.829388169244788,-1.019249580789216,-1.015880934415676,-1.0168506279819554,-1.2682279588887078,-0.07456918902036241,-1.2698943901746154,-1.266183208604915,1.4631907936485051,-1.4631907936485096,-1.2447826789512138,-1.3098357089579005,-0.6355859230773871,-0.5816491201295493,-0.1916275521114713,-0.3768824204991401,-0.23956454274529423,-0.7455856905876515,-0.5417719993027506,0.009685656666770836,0.05347305972389396,-1.645566138562087,-2.0482880113092334,-0.5890994562574913,0
0.9248822646502697,0.7822772389602928,0.9539929539941773,0.26530675531993547,0.2666828289696476,0.3129937846733574,-0.4986819306199017,-0.2682851502359833,-0.2667953066833283,-0.26791319459668683,0.3435159491645275,0.5440358295967614,0.5398966042874966,0.21167838544900805,-0.1988113673805214,0.19881136738051833,0.5176663915356594,0.23129446064019019,0.10224348681077365,1.3775966586686577,0.8068447966127755,0.10598499611271713,0.48281871424093026,0.43275023243300775,0.5349785458073802,1.2367586216775577,-0.44337964428327664,0.7505228659648159,0.26534405550910034,-0.21146631383958134,0
1.802967957853028,1.8673142454333227,1.8884139193224128,0.4253387845765142,0.42688270850568316,0.5864717564500924,-0.2796711765636854,1.3737395962342087,1.371121334795316,1.3696794118474196,2.0291669852766145,1.8696180123476924,2.34677328152823,1.8393692655360407,-0.31376090955696095,0.31376090955695557,2.363357693191347,1.8895221061670853,0.8231391069637963,1.6681565782618484,1.011236598655606,-0.11216397080601055,0.7625352836009259,0.9672723004931554,0.1804527774137725,1.6676796276290995,-0.5263481080378697,1.4776223382357696,0.42519485728094836,-0.16048209834289645,0
0.5545277316525827,0.3087159114797227,0.8218701756407811,0.8543608204559368,0.8563547259853516,0.46849314277036835,-0.829388169244788,-0.051199634176889476,-0.05025290673380112,-0.05141363402144138,0.03651710953534547,0.2909701401624811,0.024062456107477863,-0.11976215638183708,-1.0185978584144173,1.0185978584144215,0.017333685179247927,-0.11558843876384575,0.014464250224541753,1.8924771718011335,1.0713315516003374,-0.609802544646062,0.7555630666108571,0.22620441020221155,0.8241145435348302,0.8436844855779059,-0.6600085303674962,0.36167301818415926,0.8544622924867351,0.37248452603103976,0
0.7135954052611352,0.35607204422778177,0.9027084545017353,0.5874988993285629,0.5892129055887771,0.4368811770014616,-0.829388169244788,-0.6847864310470091,-0.6822545624004179,-0.6832902584910268,0.10473907389736895,0.19858107894046656,0.05320562832101101,-0.1560844075413604,-0.5700142791893059,0.5700142791893079,0.05866169431589898,-0.1467001112386425,0.0887655725317992,0.785286410158528,1.1087967881542433,-0.3681541925090663,0.5670462735578515,-0.10822273462523974,1.075760796572537,1.0506728645131236,-0.44627649629239735,0.396902655508802,0.5873904895497858,-0.020613481810847635,0
2.0994122586689685,2.017690737142064,2.3256360082155325,1.045037280846789,1.0472311781985353,0.3290459666681358,-0.6176777736571127,0.3690880219142335,0.3689832513079864,0.3677395849992077,1.3583176690498826,0.45968059978535253,1.5890508039756541,1.0629811470007944,-0.8234640014514942,0.8234640014514865,1.6021602483128454,1.1519059973354242,0.5497793583822899,1.6069279259197977,1.357151949716031,-0.3839926711379085,0.5800786670138364,1.1507010096377848,1.1295243105930741,0.8259389731216633,-0.5769522721670219,1.7782601094324746,1.0450846383338857,0.16942241690954682,0
0.6019266848995647,0.21483445533006443,0.726255007095571,0.34149221605646357,0.3429481971530448,0.05005313481957071,-0.23732909744615063,-0.30993527831708606,-0.3083412322550374,-0.309450900986121,-0.02601969112988062,0.2066149103510753,-0.0371382055410312,-0.06754892033998496,0.03557355276459788,-0.035573552764600454,-0.05623603321295502,-0.08447676628904902,-0.19357945223571055,-0.37733884767456377,0.8494911043752029,-0.00367169228742916,0.06357082268061703,0.15933707427372165,-0.6355129996999788,0.4960373567119166,0.014143017278806824,0.23512065417925307,0.3413262438631159,-0.29900184369189303,0
3.074705974632508,3.339508407355374,3.372187489383158,0.7628531441523047,0.764751071463413,0.44544890604163717,-0.676080641405437,1.2715074636714865,1.2691449720283778,1.2677232234369746,3.16904230649239,1.128497064718788,3.355127040117405,2.5499233038445985,-0.7124395655932789,0.7124395655932707,3.3777991089497323,2.7234129180113014,1.299013157275746,2.0222021807570782,0.8162950765350158,-0.2440989263093402,0.7592311733692819,1.4913496695269786,0.14547769556994622,1.2013796774888874,-0.5930820260245647,2.6112533578329944,0.7629738865194875,0.07810184930645352,0
-0.48985598395913077,-0.20057021789850144,-0.3394195077811032,-0.5484731381338332,-0.5470984739927627,-0.34918334252395095,-0.829388169244788,-0.5421662954965696,-0.5399912415033566,-0.541055082066604,-0.2676391482454224,-0.31960104704397735,-0.41599944431729785,-0.3422359447340227,1.0617084902420362,-1.061708490242039,-0.4138258995016454,-0.34782360022929054,-0.22502791888669166,-0.43721958358631496,-0.5072500716492527,1.709813492482964,-0.36662503595580864,-0.0393117043430439,-0.34707105909360275,-0.4648579402392372,0.2422992929514472,-0.12068927475890301,-0.5485084857176021,-0.5333389212516556,0
0.2548699424809144,-0.00533002148108233,0.5506707884943622,-0.16797145155030885,-0.16704982360401954,0.058916302792147345,-0.829388169244788,-0.982647953081566,-0.9793708786102208,-0.980347795094257,-0.26479656639700827,-0.0665353576097537,-0.3868562721037394,-0.36266721101127747,-0.04909659781414235,0.04909659781413952,-0.3845152547238808,-0.3681564255474578,-0.21362352988139643,-0.7763684620494955,-0.23934124955743666,-0.23132270459029944,0.032249144242754706,-0.8922506161778694,-0.5514354412321983,0.3903252734699679,0.23035141583675628,0.03742683925231329,-0.1681641586431151,-0.26959930223909817,0
-1.2434190033774188,-1.0604578914816445,-1.156494584440213,-0.8736446018361042,-0.8734631221965685,-0.4434283619659244,-0.829388169244788,-0.0032388806289480477,-0.002412143954252335,-0.003582335754815305,-1.256857631495022,-0.5807005678888633,-1.2436655351824102,-1.1504060330338672,0.8004085553434163,-0.8004085553434196,-1.2485930627723218,-1.2191954033226517,-0.38849082796263323,0.4133486463083627,-0.04113646387917071,0.6928932578843126,-0.47367224899727045,-0.4789210800953181,-0.3019659826571664,-0.7918340470447633,-0.146249863378866,-0.9926048779934414,-0.8735868803675323,-0.48902759044017285,0
0.6894942425931716,0.19323341232217764,0.9279160898454875,-0.14711621369509328,-0.14617271164323653,-0.02538227259168323,-0.829388169244788,-0.6481848033393601,-0.6457445065949635,-0.646787425603329,-0.06297325515932109,0.1182427648343352,-0.019652302212875748,-0.16970525172619694,0.7650825984794328,-0.7650825984794367,-0.016373556315194392,-0.15698901079725422,-0.1351751570267822,-0.8104799347839968,-0.6727560644269921,0.11409967311860189,-0.08916595354291391,-0.07322621411653067,-0.6975970900471432,0.3640974195793073,0.30326510258161443,0.17916079443428615,-0.14711389064861594,-0.48243008323326064,0
-0.2151027295443521,-0.6749623547255312,-0.40287321054292,-0.7127613383812929,-0.7124111156416649,-0.2610440610186652,-0.829388169244788,-0.8488626931846777,-0.8459203298041119,-0.8469236472978798,-0.7082393347502981,-0.09867068325218543,-0.6462305048044238,-0.5919514214558805,1.3342230146212937,-1.3342230146212959,-0.6403971836337484,-0.6092106437773998,-0.2962189532833997,-1.5020535086057167,-0.7831722239306156,1.4311876637018224,-0.26002224867584117,-0.29817717388988985,-0.604811890553609,-0.08126428686813869,0.8753996209435213,-0.620026667399494,-0.7126598231721477,-0.5725841820694995,0
1.0646690081244439,0.6219310350940663,1.2756076118280844,-0.11604616546176252,-0.11507007545671336,0.03685686250483022,-0.7790156958118586,-0.5434284205899254,-0.5412502089449126,-0.5423138004420304,0.49133020528229104,0.6685602164612644,0.4582957220894967,0.30929443544026475,1.3684275125372114,-1.3684275125372147,0.4652003373834701,0.35696601953446705,-0.06674882299500924,-1.4190579665591614,-0.46872016638741565,0.7238387582633288,-0.003539105241009172,0.11728227411122318,-0.9095046555114699,0.8487790906833385,0.8867279305316952,0.5560333129257005,-0.11592848861279621,-0.5770748748114789,0
